latitude (deg)	longitude (deg)	altitude (m)
41.57046812	2.256135178	136.7
41.57047534	2.256140292	136.7
41.5704815	2.256147024	136.7
41.57048601	2.256154126	136.7
41.57049966	2.256168466	136.8
41.57051257	2.256181302	136.8
41.57051965	2.256190889	136.8
41.57053127	2.256203072	136.9
41.57053933	2.256212902	136.9
41.57054708	2.256222929	137
41.57055243	2.256231402	137
41.57055921	2.256240554	137
41.57056904	2.256252242	137
41.57057898	2.256266739	137.1
41.57058867	2.256279718	137.1
41.57059475	2.256290034	137.1
41.57060442	2.256300959	137.2
41.57061219	2.256313431	137.2
41.57061869	2.25632497	137.2
41.57062857	2.256340704	137.3
41.5706366	2.256353404	137.3
41.57064345	2.256363604	137.3
41.57065251	2.256378319	137.3
41.57065682	2.25638811	137.4
41.57066386	2.256399695	137.4
41.57067246	2.256415762	137.3
41.57067884	2.256426235	137.3
41.5706828	2.256437531	137.3
41.5706885	2.256451263	137.3
41.57069551	2.256463044	137.2
41.57069814	2.256471381	137.2
41.57070352	2.256479306	137.2
41.57070638	2.25648852	137.2
41.57071095	2.256497062	137.2
41.57071574	2.25650505	137.2
41.57072491	2.256526374	137.1
41.57073278	2.256544277	137.1
41.57074026	2.256563907	137
41.5707455	2.256572347	137
41.57074952	2.256581602	137
41.57075314	2.256591887	137
41.57075854	2.256603087	137
41.57076288	2.256615687	136.9
41.57076665	2.256625285	136.9
41.57076851	2.256633036	136.9
41.57077262	2.256640426	136.9
41.5707751	2.256649233	136.9
41.57077808	2.256656701	136.8
41.57078155	2.256665459	136.8
41.57078435	2.256671752	136.8
41.57078714	2.256679916	136.8
41.57078864	2.256686144	136.8
41.57079138	2.256698118	136.8
41.57079656	2.256707457	136.8
41.5708048	2.256726079	136.8
41.57081095	2.256745569	136.8
41.57081725	2.256765264	136.8
41.57082671	2.256785142	136.9
41.5708343	2.256804678	137
41.57084099	2.256822592	137
41.57084821	2.256841745	137
41.57085219	2.256857107	137
41.57085846	2.256875048	137
41.57086567	2.256888337	137
41.57087274	2.25690806	137
41.57087747	2.256920625	137
41.57088047	2.256931792	137
41.57088424	2.25694163	137
41.5708867	2.256950976	137
41.57089224	2.256961785	137
41.57089872	2.256975866	136.9
41.57090386	2.256990904	136.9
41.57091842	2.257026232	136.8
41.57092883	2.25705373	136.7
41.57093789	2.257073758	136.7
41.57094261	2.257084825	136.7
41.57094861	2.257103431	136.7
41.5709576	2.257120513	136.7
41.5709625	2.257137171	136.6
41.57096697	2.25715306	136.6
41.57097122	2.257167984	136.6
41.57098056	2.257188664	136.6
41.57098819	2.257206789	136.6
41.57099641	2.25722258	136.6
41.57100216	2.25723902	136.5
41.57100723	2.257256848	136.5
41.571016	2.257275498	136.4
41.57102232	2.257291213	136.4
41.5710288	2.257311325	136.3
41.57103512	2.257324331	136.3
41.57104106	2.257341577	136.2
41.57104972	2.257359405	136.2
41.57105673	2.257375691	136.1
41.5710615	2.257391488	136.1
41.57106979	2.257410777	136.1
41.57107728	2.257428504	136
41.57108268	2.25744469	136
41.57108863	2.257462256	136
41.57109603	2.257478865	136
41.57110103	2.257496709	135.9
41.57110912	2.257514835	136
41.57111376	2.257529193	136
41.57111986	2.257548257	136
41.57112656	2.257562993	136
41.57113431	2.257581882	136
41.57113965	2.257598573	136
41.57114633	2.257616311	136
41.57115466	2.257632012	136
41.57116216	2.257653913	136
41.57116395	2.25766853	136
41.57117618	2.25769076	136
41.57118708	2.257718916	136
41.57119302	2.257735076	136
41.57120161	2.257753119	136
41.57120712	2.257767269	136
41.57121522	2.257787678	136
41.57122223	2.257805103	135.9
41.57122717	2.257823614	135.9
41.57123239	2.257838845	135.9
41.57124071	2.257855099	135.9
41.57124553	2.257871016	135.8
41.57125833	2.257907601	135.8
41.57126587	2.257932769	135.8
41.57127627	2.257951275	135.7
41.57128311	2.257970736	135.7
41.57128622	2.257985376	135.7
41.57129207	2.257998846	135.7
41.57129838	2.258015722	135.7
41.57130212	2.258030602	135.7
41.57131158	2.258072068	135.7
41.57133259	2.258120486	135.6
41.57135033	2.258165018	135.6
41.57136981	2.258208099	135.8
41.57138147	2.258243	135.9
41.5713969	2.25828089	136
41.57141263	2.258324758	135.9
41.57141941	2.258346029	135.8
41.57143969	2.258389712	135.7
41.57145737	2.258431777	135.5
41.57146354	2.258470895	135.4
41.57148606	2.258515545	135.2
41.57150214	2.258559523	135.1
41.5715207	2.258604563	135
41.57153674	2.258645836	135
41.57155054	2.258687097	135
41.5715652	2.258727392	135
41.57158054	2.258764359	135
41.57159275	2.25879395	135
41.57160511	2.258831939	135
41.57162062	2.258868004	135
41.57163475	2.258902702	135
41.57165832	2.258967346	135
41.57168039	2.259028712	135.1
41.57169705	2.259078291	135.2
41.5717184	2.259128969	135.1
41.57174008	2.25917985	135
41.57175782	2.259231449	134.9
41.57177545	2.25927162	134.9
41.57178864	2.259307217	134.8
41.57180284	2.259343975	134.7
41.57181964	2.259388884	134.6
41.57183171	2.259420853	134.5
41.57184743	2.259456455	134.3
41.5718564	2.25948358	134.3
41.57186441	2.259502485	134.2
41.57187515	2.259534732	134.2
41.57188451	2.259560301	134.1
41.57190066	2.259593407	134.1
41.57190825	2.259624493	134
41.57191851	2.259650738	134
41.57192857	2.259675854	134
41.57193749	2.259700782	134
41.57195071	2.259729382	134.1
41.57195383	2.25975009	134.2
41.57200565	2.259879401	134.8
41.57202282	2.25991637	134.9
41.5720343	2.259950212	134.9
41.57204743	2.259982964	134.8
41.5720609	2.260018679	134.8
41.57207492	2.260059483	134.6
41.57208578	2.26008668	134.5
41.5720977	2.260118918	134.4
41.57211486	2.260167965	134.1
41.57213234	2.260210699	133.8
41.57214742	2.260252465	133.5
41.57216894	2.260299992	133.1
41.57218244	2.260344863	133
41.57220275	2.2603947	132.9
41.57222225	2.260443185	133
41.57224349	2.260496444	133.2
41.57225611	2.260544706	133.3
41.57227316	2.26057773	133.3
41.57228847	2.260612987	133.3
41.57230434	2.260652915	133.3
41.57231934	2.260690998	133.2
41.57233444	2.260730016	133
41.57234589	2.260766911	132.9
41.57236272	2.260803275	132.7
41.57238533	2.260864138	132.3
41.57240308	2.260901727	132.2
41.57241637	2.260943258	132.1
41.57243326	2.260980036	132
41.57245108	2.261022293	131.9
41.57246726	2.261058043	131.9
41.57248422	2.261100858	131.9
41.57250096	2.261141484	132
41.57251214	2.26117214	132
41.57252818	2.26120838	132.1
41.57254331	2.261237419	132.1
41.5725699	2.261301752	132.1
41.57258132	2.261333707	132.1
41.57259401	2.261361458	132
41.57260814	2.261391098	132
41.5726179	2.26142017	132
41.57262401	2.261444612	131.9
41.57263106	2.261466011	131.9
41.5726422	2.261488615	131.8
41.57265165	2.261512049	131.8
41.57266394	2.261536387	131.7
41.57267319	2.261558895	131.6
41.57268095	2.261580006	131.6
41.57268811	2.261594624	131.5
41.57269278	2.26160799	131.5
41.57269776	2.261620726	131.4
41.57270444	2.261633384	131.4
41.57271116	2.261652393	131.3
41.57271758	2.261666849	131.2
41.57272266	2.261680636	131.2
41.57272836	2.261692831	131.2
41.5727333	2.261703789	131.1
41.57274041	2.261719463	131.1
41.57274714	2.261735611	131.2
41.57275296	2.261748368	131.2
41.57276211	2.26176415	131.3
41.57276906	2.261778962	131.3
41.57277615	2.261790834	131.4
41.57278264	2.261800572	131.5
41.57278747	2.261807191	131.5
41.57279094	2.261812899	131.5
41.57279502	2.261820598	131.5
41.57280172	2.261826154	131.6
41.57280606	2.261833226	131.6
41.57281299	2.261839292	131.6
41.57281705	2.2618445	131.6
41.57282278	2.261851403	131.6
41.57283056	2.261858531	131.6
41.57283663	2.261863076	131.6
41.57284332	2.261867609	131.6
41.57285081	2.261871845	131.6
41.57285668	2.261875995	131.6
41.57286344	2.261879862	131.6
41.57287043	2.261883337	131.6
41.57287645	2.261886585	131.6
41.57288446	2.261890001	131.6
41.57289197	2.261892991	131.6
41.57289749	2.261894528	131.5
41.57290545	2.261898052	131.5
41.57291423	2.261899968	131.5
41.57292095	2.261902326	131.5
41.57292732	2.261902155	131.5
41.57293511	2.261903888	131.5
41.57294108	2.261903505	131.4
41.57294976	2.261904696	131.4
41.57295608	2.261903506	131.4
41.57296562	2.261903923	131.4
41.57297733	2.26190218	131.3
41.57298576	2.26190096	131.3
41.57299373	2.261899733	131.3
41.57300219	2.261897673	131.3
41.57300903	2.261895484	131.3
41.57301497	2.26189362	131.3
41.57302337	2.261892178	131.3
41.57302958	2.261887359	131.3
41.57303785	2.261883632	131.3
41.57304232	2.261879718	131.3
41.57304999	2.261876184	131.3
41.5730563	2.261871646	131.3
41.57306298	2.261866461	131.3
41.57306814	2.261862593	131.3
41.57307431	2.261857049	131.3
41.57308168	2.261852902	131.3
41.57308842	2.261846534	131.3
41.57309255	2.261840977	131.3
41.57309839	2.261834716	131.3
41.57310461	2.261827694	131.3
41.57310942	2.261820982	131.4
41.57311357	2.26181656	131.4
41.57312014	2.261807554	131.4
41.57312567	2.261800047	131.4
41.57313076	2.261792304	131.4
41.57313579	2.261785605	131.4
41.57314095	2.261776481	131.4
41.57315233	2.261765054	131.4
41.57316366	2.261745712	131.4
41.57317698	2.261727732	131.4
41.57318647	2.261705043	131.5
41.57319617	2.261683956	131.5
41.57320677	2.261662779	131.5
41.57321807	2.261635878	131.5
41.57323045	2.26161297	131.6
41.57323891	2.261592166	131.6
41.57323976	2.26158871	131.6
41.57324504	2.261567412	131.7
41.57324546	2.261565686	131.7
41.57325277	2.261537048	131.8
41.57326164	2.261513862	131.8
41.57327089	2.261487917	131.9
41.57327583	2.261471342	131.9
41.57327945	2.26144413	132
41.57328888	2.261413511	132.1
41.57329355	2.261392919	132.1
41.57329922	2.261369694	132.2
41.5732997	2.261342833	132.3
41.57330665	2.261315782	132.3
41.57331269	2.261296417	132.4
41.57331677	2.261273113	132.5
41.5733194	2.261245666	132.5
41.57332209	2.261215558	132.6
41.57332672	2.261190928	132.7
41.57332905	2.261165067	132.8
41.57332773	2.261126351	132.9
41.57332502	2.261095726	133
41.57332936	2.261063576	133
41.57333006	2.261032225	133
41.57332936	2.261005147	133
41.57332647	2.260974465	133
41.57332798	2.260952042	133
41.57332104	2.26093339	133
41.57331889	2.26091129	133
41.57331906	2.260896397	133
41.57331925	2.260883381	133
41.57331647	2.260874812	133.1
41.57331332	2.260854065	133.1
41.57330854	2.260826633	133.1
41.57330486	2.260801493	133.2
41.57330286	2.260788518	133.3
41.57329919	2.260771012	133.3
41.57329905	2.260769525	133.4
41.57329601	2.26075532	133.4
41.57329148	2.26072524	133.5
41.5732836	2.260702237	133.7
41.57327536	2.260672946	133.8
41.57326321	2.260645756	133.9
41.57325166	2.260613492	134.1
41.57324312	2.260584328	134.2
41.57322885	2.260559133	134.4
41.57321457	2.26052241	134.5
41.57320173	2.260492859	134.7
41.5731883	2.260460375	134.9
41.57317147	2.260426809	135
41.57315407	2.260391512	135.2
41.57312327	2.26034029	135.5
41.57311918	2.260334262	135.6
41.57309263	2.260283603	135.8
41.5730624	2.260232768	136
41.57305023	2.260215001	136
41.57304177	2.260201596	136.1
41.57303296	2.260185766	136.1
41.57302138	2.260167364	136.1
41.57301194	2.26014908	136.2
41.57299862	2.260133063	136.2
41.57298528	2.260112352	136.3
41.57297227	2.260088173	136.3
41.57295433	2.260060402	136.4
41.5729394	2.260036652	136.4
41.57292393	2.260010288	136.5
41.57291172	2.259986203	136.6
41.57290197	2.259959345	136.7
41.57288689	2.259930667	136.9
41.57287232	2.259897824	137
41.57285904	2.259861048	137.2
41.57284973	2.259836508	137.3
41.57284795	2.259809662	137.4
41.5728386	2.259779265	137.6
41.57283784	2.259754968	137.7
41.57283471	2.259729803	137.8
41.57282646	2.259701348	137.9
41.5728221	2.259671328	138
41.5728166	2.259634831	138.2
41.57281699	2.259617794	138.2
41.57281594	2.259601055	138.3
41.57281743	2.259579653	138.4
41.57282048	2.259556322	138.4
41.57281939	2.259534562	138.5
41.57281904	2.259512794	138.6
41.57281967	2.259487346	138.7
41.5728205	2.259463248	138.8
41.57282299	2.259442689	138.8
41.57282564	2.259425996	138.9
41.57282722	2.259408787	139
41.57283313	2.259388837	139
41.5728379	2.259374676	139.1
41.57284304	2.259348944	139.2
41.5728477	2.259324511	139.3
41.572853	2.259308455	139.4
41.57285694	2.25929237	139.4
41.5728609	2.259275491	139.5
41.57287054	2.259258278	139.6
41.57287249	2.259238696	139.7
41.57287848	2.259220234	139.7
41.57288558	2.259203433	139.8
41.57289288	2.259186152	139.9
41.57290237	2.259165083	140
41.5729138	2.259149892	140.1
41.5729243	2.259128768	140.1
41.57293293	2.259111281	140.2
41.5729429	2.259094394	140.3
41.5729513	2.25907642	140.3
41.57296421	2.25905846	140.4
41.57297313	2.25904258	140.4
41.57298306	2.259026487	140.5
41.57299289	2.259010709	140.6
41.57300534	2.258999167	140.6
41.57301676	2.258984684	140.7
41.57302516	2.25897515	140.7
41.57303324	2.258968717	140.7
41.57304005	2.258959741	140.7
41.57304608	2.258953391	140.8
41.57305354	2.25894597	140.8
41.57306221	2.258940195	140.8
41.57307182	2.258931564	140.8
41.57308013	2.25892531	140.9
41.57308718	2.258917384	140.9
41.57309488	2.25890874	140.9
41.57310258	2.258901675	141
41.57311116	2.258897101	141
41.57312021	2.258891833	141
41.57312922	2.258886477	141
41.57312976	2.258886395	141
41.57314092	2.258879963	141
41.57315032	2.258874057	141.1
41.57315774	2.258869994	141.1
41.57316414	2.258865446	141.1
41.57317111	2.258861123	141.1
41.57318012	2.258856395	141.1
41.57319009	2.25885092	141.1
41.57320008	2.258847163	141.2
41.57321053	2.258842148	141.2
41.57322177	2.258836306	141.2
41.5732327	2.258830937	141.2
41.57324744	2.258829739	141.2
41.57325818	2.258827086	141.2
41.57325863	2.258826553	141.2
41.57326871	2.25882191	141.2
41.57328262	2.258816473	141.3
41.57329685	2.258813789	141.3
41.57330963	2.258812863	141.3
41.57332216	2.258809085	141.3
41.5733331	2.258809154	141.3
41.57334723	2.258806601	141.3
41.57335838	2.25880629	141.4
41.5733689	2.258805996	141.4
41.57338013	2.258804982	141.4
41.57339092	2.258803898	141.4
41.57340241	2.258805787	141.5
41.57341303	2.258804999	141.5
41.57342431	2.25880601	141.5
41.57343221	2.258805836	141.5
41.57344151	2.258808343	141.6
41.57345066	2.258808792	141.6
41.5734569	2.258810764	141.6
41.57346967	2.258813233	141.6
41.57348202	2.258815146	141.7
41.57349067	2.258816601	141.7
41.57350062	2.258819456	141.7
41.57351105	2.258822278	141.7
41.57352232	2.258825584	141.8
41.57353466	2.258828857	141.8
41.57354457	2.258832684	141.8
41.57355545	2.258837966	141.8
41.57356727	2.258844632	141.9
41.57357619	2.25884777	141.9
41.57358647	2.258851917	141.9
41.57359986	2.258859952	142
41.57361546	2.258869027	142
41.57362956	2.258875462	142.1
41.57364009	2.258882638	142.1
41.57364996	2.258888531	142.1
41.57366392	2.258896448	142.2
41.57367504	2.258905179	142.2
41.57368913	2.258914438	142.2
41.57369661	2.258923287	142.2
41.57370514	2.258931891	142.2
41.57371498	2.258941079	142.2
41.57372323	2.258948334	142.2
41.57373108	2.258958812	142.2
41.57373829	2.25896458	142.2
41.57374685	2.258971272	142.2
41.57375201	2.258979758	142.2
41.57376402	2.258990658	142.2
41.57376785	2.258994423	142.2
41.57377323	2.25900034	142.2
41.57377555	2.259005321	142.2
41.57378137	2.259012308	142.2
41.57378753	2.259021678	142.2
41.57379185	2.259027685	142.2
41.57379801	2.259036366	142.1
41.57380205	2.259043608	142.1
41.57380918	2.259051403	142.1
41.57381168	2.259058322	142.1
41.57381824	2.259065545	142.1
41.57382433	2.259079165	142.1
41.57383304	2.259093489	142.1
41.57384553	2.259109453	142.1
41.57385356	2.259124788	142
41.57386374	2.259140127	142
41.57387314	2.259154491	142
41.57388142	2.25916786	142
41.57388992	2.259184454	142
41.57390028	2.259197448	142
41.57390893	2.259211817	142.1
41.57391845	2.259228675	142.1
41.57392633	2.259241554	142.1
41.57393529	2.259256569	142.1
41.57394532	2.259271545	142.1
41.57395476	2.25928645	142.1
41.57396479	2.259303848	142.1
41.57397351	2.259319229	142.1
41.57398207	2.259331074	142.1
41.57399084	2.259345195	142.1
41.57399971	2.259362614	142.1
41.57400979	2.259376219	142.1
41.57401921	2.259391107	142.1
41.57402797	2.259407173	142.1
41.57403769	2.259420447	142
41.57404785	2.259436642	142
41.57405571	2.259450141	142
41.57406585	2.259465972	142
41.57407393	2.259479634	142
41.57408379	2.259494929	141.9
41.57409288	2.259510425	141.9
41.57410051	2.259526028	141.9
41.57410949	2.259539456	141.9
41.57411986	2.259556179	141.9
41.57412829	2.259571532	141.9
41.57413806	2.259585817	141.9
41.5741474	2.259599483	142
41.57415622	2.259615573	142
41.57416561	2.259628613	142
41.57417604	2.259646123	142.1
41.57418344	2.259659864	142.1
41.57419277	2.259672142	142.1
41.57420355	2.25969051	142.2
41.57421087	2.259705369	142.2
41.57421968	2.259717654	142.2
41.57423119	2.259734495	142.2
41.574239	2.25974796	142.1
41.57425056	2.25976434	142.1
41.57425718	2.259778539	142.1
41.57426769	2.259794273	142
41.5742752	2.259807967	142
41.57428489	2.259822649	141.9
41.57429261	2.259837069	141.9
41.5743037	2.25985253	141.8
41.57431265	2.25986892	141.7
41.57432239	2.25988332	141.7
41.57433008	2.259894841	141.6
41.57433943	2.259909829	141.5
41.57434852	2.259923318	141.5
41.57435851	2.25994058	141.4
41.5743676	2.259955807	141.3
41.57437589	2.259968881	141.2
41.57438552	2.25998278	141.1
41.57439557	2.260001122	141
41.57440336	2.260013237	141
41.57441323	2.260029048	140.9
41.57442064	2.260042617	140.8
41.57443079	2.260059774	140.8
41.57444232	2.260073968	140.7
41.57445027	2.260086603	140.8
41.57445834	2.260102678	140.8
41.57446843	2.260118024	140.9
41.57447785	2.26013214	140.9
41.57448835	2.260147173	140.9
41.57449542	2.260162031	140.9
41.57450515	2.260178146	140.9
41.57451283	2.26019267	140.9
41.57452446	2.26021347	140.8
41.57453135	2.260228423	140.7
41.57454282	2.26024634	140.6
41.57455323	2.260263051	140.5
41.57456085	2.260279525	140.4
41.57456978	2.260291015	140.4
41.57457645	2.260306888	140.3
41.57458372	2.260317694	140.3
41.57459617	2.260333738	140.2
41.57460086	2.260345039	140.2
41.5746083	2.260354436	140.2
41.57461419	2.260366609	140.1
41.57462029	2.260376701	140.1
41.57462821	2.26038836	140
41.57463238	2.260396572	140
41.57464113	2.260406695	139.9
41.57464596	2.260417092	139.9
41.57464962	2.260424436	139.8
41.5746571	2.260437048	139.8
41.57465671	2.260438373	139.7
41.57466515	2.260454152	139.7
41.57467095	2.260471704	139.5
41.5746806	2.260482545	139.5
41.57469051	2.260503756	139.4
41.57469641	2.260515357	139.3
41.5747011	2.26052616	139.2
41.57470426	2.260536799	139.1
41.57470964	2.260548342	139.1
41.57471554	2.260561329	139
41.57472075	2.260573093	138.9
41.57472738	2.260595099	138.9
41.57473392	2.260612172	139
41.5747402	2.260628195	139
41.5747401	2.260628529	139
41.57474878	2.260651342	139
41.57475226	2.260676399	138.9
41.57475637	2.260693718	138.8
41.57476223	2.26071318	138.7
41.57476614	2.260729062	138.7
41.57477411	2.260747847	138.6
41.57477553	2.260762534	138.5
41.57478075	2.260778865	138.4
41.57478496	2.260796261	138.3
41.57478532	2.260812785	138.2
41.5747883	2.260829551	138
41.57479155	2.26085491	137.9
41.57479447	2.260880886	137.9
41.57480168	2.260908837	137.8
41.57480596	2.260942671	137.7
41.57480692	2.260970297	137.7
41.57480741	2.261002377	137.6
41.57481081	2.261037378	137.5
41.57481226	2.261063708	137.4
41.57480815	2.261088204	137.4
41.57480682	2.261116858	137.3
41.57480602	2.261142402	137.2
41.57480596	2.261169666	137.1
41.57480529	2.261202155	137
41.57480342	2.261230938	136.9
41.57479573	2.261260979	136.7
41.57478908	2.261282342	136.6
41.57478522	2.261314809	136.5
41.57477873	2.261339711	136.4
41.57477478	2.261369114	136.3
41.57476488	2.261388863	136.2
41.57476458	2.261414535	136.1
41.57475701	2.261437913	135.9
41.57475038	2.261458611	135.8
41.57474751	2.261472202	135.8
41.57474229	2.261492646	135.7
41.57473804	2.261508205	135.6
41.57473252	2.261523697	135.6
41.57472699	2.261542073	135.5
41.5747206	2.261557282	135.4
41.57471588	2.261574827	135.3
41.5747079	2.261587387	135.2
41.57470393	2.261604187	135.1
41.5746988	2.261617006	135
41.57468748	2.261636224	134.9
41.57468155	2.261650387	134.8
41.57467114	2.261668494	134.6
41.57466572	2.261687351	134.5
41.57465316	2.261696884	134.4
41.57463724	2.261721344	134.3
41.57463098	2.261750176	134.1
41.57461544	2.261766905	134
41.57460583	2.261792303	133.9
41.57459502	2.261818939	133.8
41.5745829	2.261838992	133.7
41.57457738	2.261849053	133.6
41.57457199	2.261865265	133.6
41.57456787	2.261883478	133.5
41.57455612	2.261901714	133.5
41.57454731	2.261916085	133.4
41.57453824	2.261950584	133.3
41.57452541	2.261973192	133.2
41.57451629	2.261995174	133.1
41.57450604	2.262014787	133
41.57449099	2.26203635	132.8
41.57448153	2.262061992	132.7
41.57447371	2.262075444	132.6
41.57446766	2.262092476	132.6
41.57445678	2.262108662	132.5
41.57445145	2.262124304	132.4
41.57444307	2.262145922	132.3
41.57443543	2.262160706	132.2
41.57442741	2.262169367	132.1
41.57441938	2.262190887	132
41.57441343	2.262202133	132
41.57440345	2.262222998	131.8
41.57439999	2.262239434	131.8
41.5743918	2.262250533	131.7
41.57438219	2.262267805	131.6
41.57436868	2.262284686	131.5
41.57436123	2.262300438	131.4
41.57435216	2.262314976	131.3
41.57434326	2.262331225	131.2
41.57433655	2.262350685	131.1
41.57432933	2.262362677	131.1
41.57431302	2.262394018	130.9
41.57430256	2.262423891	130.8
41.57429096	2.262457812	130.6
41.57427935	2.262482778	130.5
41.57426787	2.262503486	130.4
41.57425345	2.262525959	130.3
41.5742417	2.26254705	130.2
41.57423031	2.262574262	130.1
41.57422057	2.262593155	130
41.5742109	2.262611072	129.9
41.57420585	2.262627958	129.8
41.57420009	2.262641946	129.7
41.57419026	2.262663232	129.6
41.57418054	2.262683615	129.5
41.57416906	2.262706243	129.3
41.57415805	2.262725562	129.2
41.57415067	2.262744567	129.1
41.57414412	2.262760737	129
41.57413638	2.262779979	128.9
41.574122	2.262803558	128.8
41.5741109	2.262823266	128.8
41.57410016	2.262840715	128.7
41.57408993	2.262865238	128.6
41.57407832	2.262895143	128.5
41.5740647	2.262922212	128.4
41.57405302	2.262942129	128.3
41.57404754	2.262961962	128.3
41.57404235	2.262977749	128.2
41.57403048	2.262997571	128.1
41.57402367	2.263014533	128
41.57401643	2.263030596	128
41.57400449	2.263043294	127.9
41.57400047	2.263064448	127.8
41.57399611	2.263080709	127.8
41.57398583	2.263091673	127.7
41.57397619	2.263109944	127.7
41.57397274	2.263124053	127.7
41.57396333	2.263146231	127.6
41.5739473	2.263163679	127.5
41.57393089	2.263186122	127.4
41.57391805	2.263209585	127.3
41.57390932	2.26323576	127.2
41.57389703	2.26325622	127.1
41.57388727	2.263277764	127
41.57387387	2.263301365	126.9
41.57386068	2.26332497	126.8
41.57384549	2.263351449	126.7
41.57383028	2.263373237	126.6
41.57382165	2.263391663	126.6
41.57380729	2.263406496	126.5
41.57379515	2.263424043	126.4
41.5737784	2.263450755	126.4
41.57376264	2.263469782	126.3
41.5737473	2.263482398	126.3
41.57372894	2.263497225	126.2
41.57370614	2.263521225	126.1
41.57368595	2.263549771	126.1
41.57366601	2.26356599	126.1
41.57364697	2.263584404	126
41.57362855	2.263596703	126
41.57360511	2.263612341	126
41.57358652	2.263629876	125.9
41.57357333	2.263643184	125.9
41.57355223	2.263652292	125.8
41.5735364	2.263665424	125.7
41.57351652	2.263669703	125.7
41.57350234	2.263673859	125.6
41.57348805	2.263682185	125.6
41.5734719	2.263691262	125.5
41.57345832	2.263696588	125.5
41.57344167	2.263699409	125.4
41.57342762	2.263711582	125.3
41.5734106	2.263715136	125.3
41.57339509	2.263721218	125.2
41.57338077	2.263723496	125.2
41.57336775	2.263729533	125.1
41.57335117	2.263733154	125.1
41.57333981	2.263738661	125
41.57332724	2.263746116	125
41.57331257	2.263744847	124.9
41.57329838	2.263746835	124.9
41.57328566	2.263747272	124.8
41.57327013	2.263750851	124.8
41.57325561	2.263750751	124.7
41.57323813	2.263751658	124.7
41.57321911	2.263754584	124.6
41.57320066	2.263755464	124.5
41.57317833	2.26375241	124.4
41.57316116	2.263751511	124.4
41.57314307	2.263747894	124.3
41.57312389	2.263755866	124.2
41.57309776	2.263740865	124.2
41.5730704	2.263738023	124.1
41.5730504	2.263737252	124
41.57302609	2.263732519	124
41.57300821	2.263729545	124
41.57300081	2.263728932	124
41.57298847	2.263725997	124
41.5729732	2.263722241	124
41.57296122	2.263716249	124
41.57294518	2.26371004	124
41.57293158	2.263701202	124
41.572918	2.263705743	124
41.5729028	2.263694333	124
41.57289221	2.263687925	124
41.57288312	2.2636832	124
41.57286823	2.263678437	124
41.57285694	2.263671234	124
41.57283539	2.263664756	124
41.57281462	2.26364924	124
41.57279457	2.263635413	124
41.57277067	2.263618971	124
41.57273278	2.263586188	123.8
41.57273134	2.263585807	123.8
41.57270937	2.26357209	123.6
41.57268229	2.263548415	123.5
41.57265709	2.26353209	123.4
41.5726368	2.26351099	123.3
41.57261603	2.263495297	123.2
41.57259527	2.26347797	123.2
41.57257713	2.263462706	123.1
41.57255676	2.263447625	123.1
41.57253559	2.263429827	123
41.57250791	2.26340073	123
41.57248539	2.263381246	123
41.57246477	2.263365193	123
41.57244937	2.263354475	123
41.57242882	2.2633368	123
41.57241215	2.263322429	123
41.57238952	2.263306594	122.9
41.57236649	2.263283202	122.8
41.57234525	2.26326801	122.8
41.57232571	2.263251674	122.7
41.57230167	2.263229839	122.6
41.5722873	2.263219086	122.6
41.57227349	2.263207682	122.5
41.57226018	2.263196784	122.5
41.57224691	2.263186863	122.5
41.57222907	2.263169727	122.4
41.57220573	2.263151204	122.3
41.57217835	2.263128918	122.2
41.57215586	2.263110889	122.2
41.57212605	2.26308617	122.1
41.57210364	2.263066037	122
41.57208244	2.26304493	122
41.57205656	2.263023652	122
41.5720332	2.263005424	122
41.57200523	2.262981116	122
41.57197971	2.262962144	122
41.57195575	2.262938735	122
41.57192777	2.262918109	122
41.57190787	2.262900325	122
41.57188153	2.262875384	122
41.57185037	2.26284972	122
41.57182531	2.262829407	122
41.5718018	2.262809603	122
41.57177629	2.262790384	122
41.57175151	2.262767576	122
41.57172244	2.262742392	121.9
41.57168819	2.262712426	121.8
41.57165205	2.262680809	121.7
41.57161967	2.262650072	121.5
41.571584	2.262618122	121.4
41.57154301	2.262585352	121.3
41.57149937	2.262547679	121.2
41.57146142	2.262518125	121.1
41.57141464	2.262473157	121
41.57135628	2.26242522	121.1
41.57129126	2.262372524	121.2
41.57123093	2.262324569	121.2
41.57118732	2.262286567	121.2
41.57114074	2.262246568	121.1
41.57109127	2.262207648	120.9
41.57103347	2.262159091	120.8
41.57098653	2.262115859	120.6
41.57093103	2.262074173	120.5
41.57088248	2.26202892	120.3
41.57083941	2.261994988	120.2
41.57077856	2.261946793	120.2
41.57072059	2.261896928	120.3
41.57064812	2.261829043	120.4
41.57058782	2.261780933	120.4
41.57052366	2.261728234	120.3
41.57044483	2.26166009	120.4
41.57037145	2.261601437	120.5
41.57026604	2.261507175	120.4
41.57012694	2.261396214	120.5
41.57005241	2.26132849	120.6
41.57000495	2.261289994	120.6
41.5699457	2.261239782	120.5
41.56990168	2.261203482	120.5
41.56984686	2.261159224	120.5
41.56979217	2.261115376	120.7
41.56975388	2.261079582	120.8
