latitude,longitude,altitude (m)
45.62816525,9.296344608,187.5
45.6281527,9.296307721,187.5
45.62813109,9.296248476,187.4
45.62810485,9.296186783,187.2
45.62808425,9.296133546,187.1
45.62806631,9.29608204,187
45.62804835,9.296036285,187
45.62802531,9.295981295,187.1
45.62800565,9.295933387,187.2
45.62798763,9.295886912,187.2
45.62796787,9.295835946,187.3
45.62795236,9.295793525,187.3
45.62793801,9.295755754,187.3
45.62792354,9.29572155,187.3
45.62791167,9.295694841,187.3
45.62788581,9.295624671,187.2
45.6278605,9.295562005,187
45.62783879,9.295506846,187
45.62781753,9.295440645,187
45.62780383,9.295383828,187
45.62775899,9.295263746,187
45.62771254,9.29514809,187
45.62767831,9.295063081,187
45.62764853,9.29498381,187
45.62760637,9.294875735,187
45.62756022,9.294749785,187
45.62733308,9.294162175,187
45.62719169,9.293792631,187
45.62713758,9.293670821,187
45.62708695,9.293539745,187
45.62704221,9.293418879,187
45.62699581,9.293297247,187
45.62695925,9.293209697,187
45.62689868,9.293046588,187
45.6268661,9.292963905,187
45.62680479,9.292825048,187
45.62678324,9.292767237,187
45.62653841,9.292248689,187.5
45.62638537,9.291972071,187
45.62635454,9.29191553,187
45.62631471,9.291850033,187
45.62628509,9.291799852,187
45.62624129,9.291725922,187
45.62621203,9.291674549,187
45.62610876,9.291510233,186.4
45.62599958,9.291342446,186
45.62591966,9.291204785,186
45.6257536,9.290929659,186
45.62553701,9.290573328,186
45.62550829,9.290526613,186
45.62547792,9.290474926,186
45.62535699,9.290282123,186
45.62521973,9.290061113,186.1
45.62520122,9.290028963,185.9
45.62515951,9.289959558,185.4
45.62513292,9.28991784,185.2
45.62510785,9.289876111,185
45.62506852,9.289815287,184.7
45.62503621,9.289759652,184.4
45.62496869,9.2896511,185
45.62495063,9.28961791,185.4
45.62486799,9.289486818,185.5
45.62463792,9.289114271,186.1
45.62458523,9.289031605,185.3
45.62454415,9.288961506,184.4
45.62451248,9.288913436,183.6
45.62447901,9.288858609,183.2
45.6244558,9.288820273,183.4
45.624424,9.288769506,184.2
45.62441109,9.288747086,184.6
45.62425248,9.28848832,185.2
45.62424713,9.288479184,185.2
45.62387907,9.287885375,185.2
45.62377985,9.287721902,185.8
45.6237553,9.287686029,185.8
45.62370291,9.28759949,186
45.62362803,9.287480345,186.1
45.62355418,9.287358422,186.3
45.6234767,9.287236782,186
45.62344953,9.287191761,185.9
45.62342465,9.287151141,185.8
45.62339694,9.287110902,185.8
45.62335411,9.287035138,185.8
45.62330251,9.286953135,186
45.62325799,9.286878498,185.9
45.6232215,9.28682198,185.8
45.62319096,9.286771513,185.7
45.62316102,9.286721762,185.5
45.62313918,9.286685534,185.3
45.62311805,9.286650942,185.3
45.62309537,9.286613599,185.3
45.62307256,9.286576505,185.4
45.62305183,9.286546709,185.4
45.62303592,9.28651842,185.5
45.62301838,9.2864863,185.6
45.62300279,9.286462533,185.6
45.62298371,9.286430944,185.7
45.62296815,9.286405182,185.7
45.62295467,9.286384189,185.6
45.62293936,9.286357316,185.6
45.62292494,9.286334192,185.6
45.62290356,9.286300153,185.6
45.62288143,9.286265591,185.7
45.62286281,9.286234125,185.7
45.62284659,9.286207883,185.7
45.62283109,9.286183658,185.8
45.6228174,9.286160768,185.8
45.62280612,9.28614179,185.9
45.6227963,9.28612445,186
45.62278555,9.286108774,186
45.62277475,9.286092031,186
45.62276654,9.286077201,186
45.62275515,9.286062653,185.9
45.62273476,9.286040058,185.9
45.62271682,9.286021925,185.9
45.62269889,9.28600591,185.8
45.62267957,9.285989734,185.8
45.62266079,9.285980413,185.8
45.62261912,9.285961178,185.7
45.62260034,9.285952874,185.7
45.62257838,9.285947789,185.7
45.62255853,9.285943846,185.7
45.6225365,9.285944574,185.7
45.62251693,9.285945501,185.6
45.62249381,9.285948773,185.6
45.6224617,9.285955503,185.5
45.62242701,9.285962517,185.4
45.62239773,9.285967141,185.3
45.62237017,9.285972891,185.3
45.62234626,9.285975701,185.2
