latitude (deg),longitude (deg),altitude (m)
41.57111986,2.257548257,0
41.57112656,2.257562993,0
41.57113431,2.257581882,0
41.57113965,2.257598573,0
41.57114633,2.257616311,0
41.57115466,2.257632012,0
41.57116216,2.257653913,0
41.57116395,2.25766853,0
41.57117618,2.25769076,0
41.57118708,2.257718916,0
41.57119302,2.257735076,0
41.57120161,2.257753119,0
41.57120712,2.257767269,0
41.57121522,2.257787678,0
41.57122223,2.257805103,0
41.57122717,2.257823614,0
41.57123239,2.257838845,0
41.57124071,2.257855099,0
41.57124553,2.257871016,0
41.57125833,2.257907601,0
41.57126587,2.257932769,0
41.57127627,2.257951275,0
41.57128311,2.257970736,0
41.57128622,2.257985376,0
41.57129207,2.257998846,0
41.57129838,2.258015722,0
41.57130212,2.258030602,0
41.57131158,2.258072068,0
41.57133259,2.258120486,0
41.57135033,2.258165018,0
41.57136981,2.258208099,0
41.57138147,2.258243,0
41.5713969,2.25828089,0
41.57141263,2.258324758,0
41.57141941,2.258346029,0
41.57143969,2.258389712,0
41.57145737,2.258431777,0
41.57146354,2.258470895,0
41.57148606,2.258515545,0
41.57150214,2.258559523,0
41.5715207,2.258604563,0
41.57153674,2.258645836,0
41.57155054,2.258687097,0
41.5715652,2.258727392,0
41.57158054,2.258764359,0
41.57159275,2.25879395,0
41.57160511,2.258831939,0
41.57162062,2.258868004,0
41.57163475,2.258902702,0
41.57165832,2.258967346,0
41.57168039,2.259028712,0
41.57169705,2.259078291,0
41.5717184,2.259128969,0
41.57174008,2.25917985,0
41.57175782,2.259231449,0
41.57177545,2.25927162,0
41.57178864,2.259307217,0
41.57180284,2.259343975,0
41.57181964,2.259388884,0
41.57183171,2.259420853,0
41.57184743,2.259456455,0
41.5718564,2.25948358,0
41.57186441,2.259502485,0
41.57187515,2.259534732,0
41.57188451,2.259560301,0
41.57190066,2.259593407,0
41.57190825,2.259624493,0
41.57191851,2.259650738,0
41.57192857,2.259675854,0
41.57193749,2.259700782,0
41.57195071,2.259729382,0
41.57195383,2.25975009,0
41.57200565,2.259879401,0
41.57202282,2.25991637,0
41.5720343,2.259950212,0
41.57204743,2.259982964,0
41.5720609,2.260018679,0
41.57207492,2.260059483,0
41.57208578,2.26008668,0
41.5720977,2.260118918,0
41.57211486,2.260167965,0
41.57213234,2.260210699,0
41.57214742,2.260252465,0
41.57216894,2.260299992,0
41.57218244,2.260344863,0
41.57220275,2.2603947,0
41.57222225,2.260443185,0
41.57224349,2.260496444,0
41.57225611,2.260544706,0
41.57227316,2.26057773,0
41.57228847,2.260612987,0
41.57230434,2.260652915,0
41.57231934,2.260690998,0
41.57233444,2.260730016,0
41.57234589,2.260766911,0
41.57236272,2.260803275,0
41.57238533,2.260864138,0
41.57240308,2.260901727,0
41.57241637,2.260943258,0
41.57243326,2.260980036,0
41.57245108,2.261022293,0
41.57246726,2.261058043,0
41.57248422,2.261100858,0
41.57250096,2.261141484,0
41.57251214,2.26117214,0
41.57252818,2.26120838,0
41.57254331,2.261237419,0
41.5725699,2.261301752,0
41.57258132,2.261333707,0
41.57259401,2.261361458,0
41.57260814,2.261391098,0
41.5726179,2.26142017,0
41.57262401,2.261444612,0
41.57263106,2.261466011,0
41.5726422,2.261488615,0
41.57265165,2.261512049,0
41.57266394,2.261536387,0
41.57267319,2.261558895,0
41.57268095,2.261580006,0
41.57268811,2.261594624,0
41.57269278,2.26160799,0
41.57269776,2.261620726,0
41.57270444,2.261633384,0
41.57271116,2.261652393,0
41.57271758,2.261666849,0
41.57272266,2.261680636,0
41.57272836,2.261692831,0
41.5727333,2.261703789,0
41.57274041,2.261719463,0
41.57274714,2.261735611,0
41.57275296,2.261748368,0
41.57276211,2.26176415,0
41.57276906,2.261778962,0
41.57277615,2.261790834,0
41.57278264,2.261800572,0
41.57278747,2.261807191,0
41.57279094,2.261812899,0
41.57279502,2.261820598,0
41.57280172,2.261826154,0
41.57280606,2.261833226,0
41.57281299,2.261839292,0
41.57281705,2.2618445,0
41.57282278,2.261851403,0
41.57283056,2.261858531,0
41.57283663,2.261863076,0
41.57284332,2.261867609,0
41.57285081,2.261871845,0
41.57285668,2.261875995,0
41.57286344,2.261879862,0
41.57287043,2.261883337,0
41.57287645,2.261886585,0
41.57288446,2.261890001,0
41.57289197,2.261892991,0
41.57289749,2.261894528,0
41.57290545,2.261898052,0
41.57291423,2.261899968,0
41.57292095,2.261902326,0
41.57292732,2.261902155,0
41.57293511,2.261903888,0
41.57294108,2.261903505,0
41.57294976,2.261904696,0
41.57295608,2.261903506,0
41.57296562,2.261903923,0
41.57297733,2.26190218,0
41.57298576,2.26190096,0
41.57299373,2.261899733,0
41.57300219,2.261897673,0
41.57300903,2.261895484,0
41.57301497,2.26189362,0
41.57302337,2.261892178,0
41.57302958,2.261887359,0
41.57303785,2.261883632,0
41.57304232,2.261879718,0
41.57304999,2.261876184,0
41.5730563,2.261871646,0
41.57306298,2.261866461,0
41.57306814,2.261862593,0
41.57307431,2.261857049,0
41.57308168,2.261852902,0
41.57308842,2.261846534,0
41.57309255,2.261840977,0
41.57309839,2.261834716,0
41.57310461,2.261827694,0
41.57310942,2.261820982,0
41.57311357,2.26181656,0
41.57312014,2.261807554,0
41.57312567,2.261800047,0
41.57313076,2.261792304,0
41.57313579,2.261785605,0
41.57314095,2.261776481,0
41.57315233,2.261765054,0
41.57316366,2.261745712,0
41.57317698,2.261727732,0
41.57318647,2.261705043,0
41.57319617,2.261683956,0
41.57320677,2.261662779,0
41.57321807,2.261635878,0
41.57323045,2.26161297,0
41.57323891,2.261592166,0
41.57323976,2.26158871,0
41.57324504,2.261567412,0
41.57324546,2.261565686,0
41.57325277,2.261537048,0
41.57326164,2.261513862,0
41.57327089,2.261487917,0
41.57327583,2.261471342,0
41.57327945,2.26144413,0
41.57328888,2.261413511,0
41.57329355,2.261392919,0
41.57329922,2.261369694,0
41.5732997,2.261342833,0
41.57330665,2.261315782,0
41.57331269,2.261296417,0
41.57331677,2.261273113,0
41.5733194,2.261245666,0
41.57332209,2.261215558,0
41.57332672,2.261190928,0
41.57332905,2.261165067,0
41.57332773,2.261126351,0
41.57332502,2.261095726,0
41.57332936,2.261063576,0
41.57333006,2.261032225,0
41.57332936,2.261005147,0
41.57332647,2.260974465,0
41.57332798,2.260952042,0
41.57332104,2.26093339,0
41.57331889,2.26091129,0
41.57331906,2.260896397,0
41.57331925,2.260883381,0
41.57331647,2.260874812,0
41.57331332,2.260854065,0
41.57330854,2.260826633,0
41.57330486,2.260801493,0
41.57330286,2.260788518,0
41.57329919,2.260771012,0
41.57329905,2.260769525,0
41.57329601,2.26075532,0
41.57329148,2.26072524,0
41.5732836,2.260702237,0
41.57327536,2.260672946,0
41.57326321,2.260645756,0
41.57325166,2.260613492,0
41.57324312,2.260584328,0
41.57322885,2.260559133,0
41.57321457,2.26052241,0
41.57320173,2.260492859,0
41.5731883,2.260460375,0
41.57317147,2.260426809,0
41.57315407,2.260391512,0
41.57312327,2.26034029,0
41.57311918,2.260334262,0
41.57309263,2.260283603,0
41.5730624,2.260232768,0
41.57305023,2.260215001,0
41.57304177,2.260201596,0
41.57303296,2.260185766,0
41.57302138,2.260167364,0
41.57301194,2.26014908,0
41.57299862,2.260133063,0
41.57298528,2.260112352,0
41.57297227,2.260088173,0
41.57295433,2.260060402,0
41.5729394,2.260036652,0
41.57292393,2.260010288,0
41.57291172,2.259986203,0
41.57290197,2.259959345,0
41.57288689,2.259930667,0
41.57287232,2.259897824,0
41.57285904,2.259861048,0
41.57284973,2.259836508,0
41.57284795,2.259809662,0
41.5728386,2.259779265,0
41.57283784,2.259754968,0
41.57283471,2.259729803,0
41.57282646,2.259701348,0
41.5728221,2.259671328,0
41.5728166,2.259634831,0
41.57281699,2.259617794,0
41.57281594,2.259601055,0
41.57281743,2.259579653,0
41.57282048,2.259556322,0
41.57281939,2.259534562,0
41.57281904,2.259512794,0
41.57281967,2.259487346,0
41.5728205,2.259463248,0
41.57282299,2.259442689,0
41.57282564,2.259425996,0
41.57282722,2.259408787,0
41.57283313,2.259388837,0
41.5728379,2.259374676,0
41.57284304,2.259348944,0
41.5728477,2.259324511,0
41.572853,2.259308455,0
41.57285694,2.25929237,0
41.5728609,2.259275491,0
41.57287054,2.259258278,0
41.57287249,2.259238696,0
41.57287848,2.259220234,0
41.57288558,2.259203433,0
41.57289288,2.259186152,0
41.57290237,2.259165083,0
41.5729138,2.259149892,0
41.5729243,2.259128768,0
41.57293293,2.259111281,0
41.5729429,2.259094394,0
41.5729513,2.25907642,0
41.57296421,2.25905846,0
41.57297313,2.25904258,0
41.57298306,2.259026487,0
41.57299289,2.259010709,0
41.57300534,2.258999167,0
41.57301676,2.258984684,0
41.57302516,2.25897515,0
41.57303324,2.258968717,0
41.57304005,2.258959741,0
41.57304608,2.258953391,0
41.57305354,2.25894597,0
41.57306221,2.258940195,0
41.57307182,2.258931564,0
41.57308013,2.25892531,0
41.57308718,2.258917384,0
41.57309488,2.25890874,0
41.57310258,2.258901675,0
41.57311116,2.258897101,0
41.57312021,2.258891833,0
41.57312922,2.258886477,0
41.57312976,2.258886395,0
41.57314092,2.258879963,0
41.57315032,2.258874057,0
41.57315774,2.258869994,0
41.57316414,2.258865446,0
41.57317111,2.258861123,0
41.57318012,2.258856395,0
41.57319009,2.25885092,0
41.57320008,2.258847163,0
41.57321053,2.258842148,0
41.57322177,2.258836306,0
41.5732327,2.258830937,0
41.57324744,2.258829739,0
41.57325818,2.258827086,0
41.57325863,2.258826553,0
41.57326871,2.25882191,0
41.57328262,2.258816473,0
41.57329685,2.258813789,0
41.57330963,2.258812863,0
41.57332216,2.258809085,0
41.5733331,2.258809154,0
41.57334723,2.258806601,0
41.57335838,2.25880629,0
41.5733689,2.258805996,0
41.57338013,2.258804982,0
41.57339092,2.258803898,0
41.57340241,2.258805787,0
41.57341303,2.258804999,0
41.57342431,2.25880601,0
41.57343221,2.258805836,0
41.57344151,2.258808343,0
41.57345066,2.258808792,0
41.5734569,2.258810764,0
41.57346967,2.258813233,0
41.57348202,2.258815146,0
41.57349067,2.258816601,0
41.57350062,2.258819456,0
41.57351105,2.258822278,0
41.57352232,2.258825584,0
41.57353466,2.258828857,0
41.57354457,2.258832684,0
41.57355545,2.258837966,0
41.57356727,2.258844632,0
41.57357619,2.25884777,0
41.57358647,2.258851917,0
41.57359986,2.258859952,0
41.57361546,2.258869027,0
41.57362956,2.258875462,0
41.57364009,2.258882638,0
41.57364996,2.258888531,0
41.57366392,2.258896448,0
41.57367504,2.258905179,0
41.57368913,2.258914438,0
41.57369661,2.258923287,0
41.57370514,2.258931891,0
41.57371498,2.258941079,0
41.57372323,2.258948334,0
41.57373108,2.258958812,0
41.57373829,2.25896458,0
41.57374685,2.258971272,0
41.57375201,2.258979758,0
41.57376402,2.258990658,0
41.57376785,2.258994423,0
41.57377323,2.25900034,0
41.57377555,2.259005321,0
41.57378137,2.259012308,0
41.57378753,2.259021678,0
41.57379185,2.259027685,0
41.57379801,2.259036366,0
41.57380205,2.259043608,0
41.57380918,2.259051403,0
41.57381168,2.259058322,0
41.57381824,2.259065545,0
41.57382433,2.259079165,0
41.57383304,2.259093489,0
41.57384553,2.259109453,0
41.57385356,2.259124788,0
41.57386374,2.259140127,0
41.57387314,2.259154491,0
41.57388142,2.25916786,0
41.57388992,2.259184454,0
41.57390028,2.259197448,0
41.57390893,2.259211817,0
41.57391845,2.259228675,0
41.57392633,2.259241554,0
41.57393529,2.259256569,0
41.57394532,2.259271545,0
41.57395476,2.25928645,0
41.57396479,2.259303848,0
41.57397351,2.259319229,0
41.57398207,2.259331074,0
41.57399084,2.259345195,0
41.57399971,2.259362614,0
41.57400979,2.259376219,0
41.57401921,2.259391107,0
41.57402797,2.259407173,0
41.57403769,2.259420447,0
41.57404785,2.259436642,0
41.57405571,2.259450141,0
41.57406585,2.259465972,0
41.57407393,2.259479634,0
41.57408379,2.259494929,0
41.57409288,2.259510425,0
41.57410051,2.259526028,0
41.57410949,2.259539456,0
41.57411986,2.259556179,0
41.57412829,2.259571532,0
41.57413806,2.259585817,0
41.5741474,2.259599483,0
41.57415622,2.259615573,0
41.57416561,2.259628613,0
41.57417604,2.259646123,0
41.57418344,2.259659864,0
41.57419277,2.259672142,0
41.57420355,2.25969051,0
41.57421087,2.259705369,0
41.57421968,2.259717654,0
41.57423119,2.259734495,0
41.574239,2.25974796,0
41.57425056,2.25976434,0
41.57425718,2.259778539,0
41.57426769,2.259794273,0
41.5742752,2.259807967,0
41.57428489,2.259822649,0
41.57429261,2.259837069,0
41.5743037,2.25985253,0
41.57431265,2.25986892,0
41.57432239,2.25988332,0
41.57433008,2.259894841,0
41.57433943,2.259909829,0
41.57434852,2.259923318,0
41.57435851,2.25994058,0
41.5743676,2.259955807,0
41.57437589,2.259968881,0
41.57438552,2.25998278,0
41.57439557,2.260001122,0
41.57440336,2.260013237,0
41.57441323,2.260029048,0
41.57442064,2.260042617,0
41.57443079,2.260059774,0
41.57444232,2.260073968,0
41.57445027,2.260086603,0
41.57445834,2.260102678,0
41.57446843,2.260118024,0
41.57447785,2.26013214,0
41.57448835,2.260147173,0
41.57449542,2.260162031,0
41.57450515,2.260178146,0
41.57451283,2.26019267,0
41.57452446,2.26021347,0
41.57453135,2.260228423,0
41.57454282,2.26024634,0
41.57455323,2.260263051,0
41.57456085,2.260279525,0
41.57456978,2.260291015,0
41.57457645,2.260306888,0
41.57458372,2.260317694,0
41.57459617,2.260333738,0
41.57460086,2.260345039,0
41.5746083,2.260354436,0
41.57461419,2.260366609,0
41.57462029,2.260376701,0
41.57462821,2.26038836,0
41.57463238,2.260396572,0
41.57464113,2.260406695,0
41.57464596,2.260417092,0
41.57464962,2.260424436,0
41.5746571,2.260437048,0
41.57465671,2.260438373,0
41.57466515,2.260454152,0
41.57467095,2.260471704,0
41.5746806,2.260482545,0
41.57469051,2.260503756,0
41.57469641,2.260515357,0
41.5747011,2.26052616,0
41.57470426,2.260536799,0
41.57470964,2.260548342,0
41.57471554,2.260561329,0
41.57472075,2.260573093,0
41.57472738,2.260595099,0
41.57473392,2.260612172,0
41.5747402,2.260628195,0
41.5747401,2.260628529,0
41.57474878,2.260651342,0
41.57475226,2.260676399,0
41.57475637,2.260693718,0
41.57476223,2.26071318,0
41.57476614,2.260729062,0
41.57477411,2.260747847,0
41.57477553,2.260762534,0
41.57478075,2.260778865,0
41.57478496,2.260796261,0
41.57478532,2.260812785,0
41.5747883,2.260829551,0
41.57479155,2.26085491,0
41.57479447,2.260880886,0
41.57480168,2.260908837,0
41.57480596,2.260942671,0
41.57480692,2.260970297,0
41.57480741,2.261002377,0
41.57481081,2.261037378,0
41.57481226,2.261063708,0
41.57480815,2.261088204,0
41.57480682,2.261116858,0
41.57480602,2.261142402,0
41.57480596,2.261169666,0
41.57480529,2.261202155,0
41.57480342,2.261230938,0
41.57479573,2.261260979,0
41.57478908,2.261282342,0
41.57478522,2.261314809,0
41.57477873,2.261339711,0
41.57477478,2.261369114,0
41.57476488,2.261388863,0
41.57476458,2.261414535,0
41.57475701,2.261437913,0
41.57475038,2.261458611,0
41.57474751,2.261472202,0
41.57474229,2.261492646,0
41.57473804,2.261508205,0
41.57473252,2.261523697,0
41.57472699,2.261542073,0
41.5747206,2.261557282,0
41.57471588,2.261574827,0
41.5747079,2.261587387,0
41.57470393,2.261604187,0
41.5746988,2.261617006,0
41.57468748,2.261636224,0
41.57468155,2.261650387,0
41.57467114,2.261668494,0
41.57466572,2.261687351,0
41.57465316,2.261696884,0
41.57463724,2.261721344,0
41.57463098,2.261750176,0
41.57461544,2.261766905,0
41.57460583,2.261792303,0
41.57459502,2.261818939,0
41.5745829,2.261838992,0
41.57457738,2.261849053,0
41.57457199,2.261865265,0
41.57456787,2.261883478,0
41.57455612,2.261901714,0
41.57454731,2.261916085,0
41.57453824,2.261950584,0
41.57452541,2.261973192,0
41.57451629,2.261995174,0
41.57450604,2.262014787,0
41.57449099,2.26203635,0
41.57448153,2.262061992,0
41.57447371,2.262075444,0
41.57446766,2.262092476,0
41.57445678,2.262108662,0
41.57445145,2.262124304,0
41.57444307,2.262145922,0
41.57443543,2.262160706,0
41.57442741,2.262169367,0
41.57441938,2.262190887,0
41.57441343,2.262202133,0
41.57440345,2.262222998,0
41.57439999,2.262239434,0
41.5743918,2.262250533,0
41.57438219,2.262267805,0
41.57436868,2.262284686,0
41.57436123,2.262300438,0
41.57435216,2.262314976,0
41.57434326,2.262331225,0
41.57433655,2.262350685,0
41.57432933,2.262362677,0
41.57431302,2.262394018,0
41.57430256,2.262423891,0
41.57429096,2.262457812,0
41.57427935,2.262482778,0
41.57426787,2.262503486,0
41.57425345,2.262525959,0
41.5742417,2.26254705,0
41.57423031,2.262574262,0
41.57422057,2.262593155,0
41.5742109,2.262611072,0
41.57420585,2.262627958,0
41.57420009,2.262641946,0
41.57419026,2.262663232,0
41.57418054,2.262683615,0
41.57416906,2.262706243,0
41.57415805,2.262725562,0
41.57415067,2.262744567,0
41.57414412,2.262760737,0
41.57413638,2.262779979,0
41.574122,2.262803558,0
41.5741109,2.262823266,0
41.57410016,2.262840715,0
41.57408993,2.262865238,0
41.57407832,2.262895143,0
41.5740647,2.262922212,0
41.57405302,2.262942129,0
41.57404754,2.262961962,0
41.57404235,2.262977749,0
41.57403048,2.262997571,0
41.57402367,2.263014533,0
41.57401643,2.263030596,0
41.57400449,2.263043294,0
41.57400047,2.263064448,0
41.57399611,2.263080709,0
41.57398583,2.263091673,0
41.57397619,2.263109944,0
41.57397274,2.263124053,0
41.57396333,2.263146231,0
41.5739473,2.263163679,0
41.57393089,2.263186122,0
41.57391805,2.263209585,0
41.57390932,2.26323576,0
41.57389703,2.26325622,0
41.57388727,2.263277764,0
41.57387387,2.263301365,0
41.57386068,2.26332497,0
41.57384549,2.263351449,0
41.57383028,2.263373237,0
41.57382165,2.263391663,0
41.57380729,2.263406496,0
41.57379515,2.263424043,0
41.5737784,2.263450755,0
41.57376264,2.263469782,0
41.5737473,2.263482398,0
41.57372894,2.263497225,0
41.57370614,2.263521225,0
41.57368595,2.263549771,0
41.57366601,2.26356599,0
41.57364697,2.263584404,0
41.57362855,2.263596703,0
41.57360511,2.263612341,0
41.57358652,2.263629876,0
41.57357333,2.263643184,0
41.57355223,2.263652292,0
41.5735364,2.263665424,0
41.57351652,2.263669703,0
41.57350234,2.263673859,0
41.57348805,2.263682185,0
41.5734719,2.263691262,0
41.57345832,2.263696588,0
41.57344167,2.263699409,0
41.57342762,2.263711582,0
41.5734106,2.263715136,0
41.57339509,2.263721218,0
41.57338077,2.263723496,0
41.57336775,2.263729533,0
41.57335117,2.263733154,0
41.57333981,2.263738661,0
41.57332724,2.263746116,0
41.57331257,2.263744847,0
41.57329838,2.263746835,0
41.57328566,2.263747272,0
41.57327013,2.263750851,0
41.57325561,2.263750751,0
41.57323813,2.263751658,0
41.57321911,2.263754584,0
41.57320066,2.263755464,0
41.57317833,2.26375241,0
41.57316116,2.263751511,0
41.57314307,2.263747894,0
41.57312389,2.263755866,0
41.57309776,2.263740865,0
41.5730704,2.263738023,0
41.5730504,2.263737252,0
41.57302609,2.263732519,0
41.57300821,2.263729545,0
41.57300081,2.263728932,0
41.57298847,2.263725997,0
41.5729732,2.263722241,0
41.57296122,2.263716249,0
41.57294518,2.26371004,0
41.57293158,2.263701202,0
41.572918,2.263705743,0
41.5729028,2.263694333,0
41.57289221,2.263687925,0
41.57288312,2.2636832,0
41.57286823,2.263678437,0
41.57285694,2.263671234,0
41.57283539,2.263664756,0
41.57281462,2.26364924,0
41.57279457,2.263635413,0
41.57277067,2.263618971,0
41.57273278,2.263586188,0
41.57273134,2.263585807,0
41.57270937,2.26357209,0
41.57268229,2.263548415,0
41.57265709,2.26353209,0
41.5726368,2.26351099,0
41.57261603,2.263495297,0
41.57259527,2.26347797,0
41.57257713,2.263462706,0
41.57255676,2.263447625,0
41.57253559,2.263429827,0
41.57250791,2.26340073,0
41.57248539,2.263381246,0
41.57246477,2.263365193,0
41.57244937,2.263354475,0
41.57242882,2.2633368,0
41.57241215,2.263322429,0
41.57238952,2.263306594,0
41.57236649,2.263283202,0
41.57234525,2.26326801,0
41.57232571,2.263251674,0
41.57230167,2.263229839,0
41.5722873,2.263219086,0
41.57227349,2.263207682,0
41.57226018,2.263196784,0
41.57224691,2.263186863,0
41.57222907,2.263169727,0
41.57220573,2.263151204,0
41.57217835,2.263128918,0
41.57215586,2.263110889,0
41.57212605,2.26308617,0
41.57210364,2.263066037,0
41.57208244,2.26304493,0
41.57205656,2.263023652,0
41.5720332,2.263005424,0
41.57200523,2.262981116,0
41.57197971,2.262962144,0
41.57195575,2.262938735,0
41.57192777,2.262918109,0
41.57190787,2.262900325,0
41.57188153,2.262875384,0
41.57185037,2.26284972,0
41.57182531,2.262829407,0
41.5718018,2.262809603,0
41.57177629,2.262790384,0
41.57175151,2.262767576,0
41.57172244,2.262742392,0
41.57168819,2.262712426,0
41.57165205,2.262680809,0
41.57161967,2.262650072,0
41.571584,2.262618122,0
41.57154301,2.262585352,0
41.57149937,2.262547679,0
41.57146142,2.262518125,0
41.57141464,2.262473157,0
41.57135628,2.26242522,0
41.57129126,2.262372524,0
41.57123093,2.262324569,0
41.57118732,2.262286567,0
41.57114074,2.262246568,0
41.57109127,2.262207648,0
41.57103347,2.262159091,0
41.57098653,2.262115859,0
41.57093103,2.262074173,0
41.57088248,2.26202892,0
41.57083941,2.261994988,0
41.57077856,2.261946793,0
41.57072059,2.261896928,0
41.57064812,2.261829043,0
41.57058782,2.261780933,0
41.57052366,2.261728234,0
41.57044483,2.26166009,0
41.57037145,2.261601437,0
41.57026604,2.261507175,0
41.57012694,2.261396214,0
41.57005241,2.26132849,0
41.57000495,2.261289994,0
41.5699457,2.261239782,0
41.56990168,2.261203482,0
41.56984686,2.261159224,0
41.56979217,2.261115376,0
41.56975388,2.261079582,0
