latitude (deg),longitude (deg),altitude (m)
41.5653049,2.254155654,0
41.56529167,2.254186596,0
41.56528537,2.254220252,0
41.56527558,2.254249838,0
41.56526845,2.254285856,0
41.56526595,2.2543256,0
41.56526054,2.254367733,0
41.56525602,2.254395037,0
41.5652529,2.254420437,0
41.56525618,2.254449859,0
41.56526227,2.25447952,0
41.56526506,2.254507439,0
41.56527265,2.254533825,0
41.56527255,2.254557702,0
41.56528013,2.254595963,0
41.56529004,2.254632079,0
41.5653045,2.25466865,0
41.56531764,2.254712913,0
41.56533045,2.254751769,0
41.56534026,2.254782048,0
41.56535291,2.254819125,0
41.56536538,2.25485587,0
41.56537314,2.254882415,0
41.56538017,2.254908585,0
41.56538912,2.254929162,0
41.56539919,2.25495656,0
41.56540631,2.254978032,0
41.56541495,2.255001014,0
41.56542179,2.255023758,0
41.56543122,2.255053462,0
41.56544916,2.255105489,0
41.56546546,2.255146798,0
41.56547576,2.255187231,0
41.56549448,2.255229488,0
41.5655046,2.25526605,0
41.56551501,2.255300537,0
41.56552487,2.255329682,0
41.56553291,2.255355695,0
41.56554405,2.255385433,0
41.56555082,2.255405519,0
41.56555512,2.255426297,0
41.56556198,2.255447416,0
41.56557511,2.255482946,0
41.56558288,2.255511976,0
41.56559211,2.255535781,0
41.56560352,2.255563753,0
41.56560827,2.255584647,0
41.56561515,2.25560621,0
41.56563111,2.255648266,0
41.5656444,2.255686419,0
41.56565465,2.255725323,0
41.56567389,2.255774144,0
41.56568736,2.255817783,0
41.56570324,2.255855342,0
41.56571135,2.255887662,0
41.56572449,2.255923704,0
41.56573518,2.255955672,0
41.56574675,2.255985624,0
41.56575732,2.256017186,0
41.56579916,2.256128863,0
41.56581701,2.256177679,0
41.56583249,2.256218646,0
41.5658462,2.256252929,0
41.5658592,2.256289842,0
41.565881,2.256338585,0
41.56589617,2.256379515,0
41.56591748,2.256416075,0
41.56593539,2.256452451,0
41.56595374,2.256489123,0
41.56597189,2.256517953,0
41.56601288,2.256589221,0
41.56605171,2.256654901,0
41.56609745,2.256727344,0
41.56614671,2.256799983,0
41.56619788,2.256871259,0
41.56624342,2.256927787,0
41.56628763,2.256980313,0
41.56634382,2.257040759,0
41.56638077,2.257082179,0
41.56641931,2.25712276,0
41.56645483,2.257159142,0
41.56645565,2.257161528,0
41.56655604,2.257240285,0
41.5666449,2.257318449,0
41.56673592,2.257397598,0
41.56681859,2.257473008,0
41.56689103,2.257534216,0
41.56694815,2.257586174,0
41.56699914,2.257626468,0
41.56703246,2.25765887,0
41.56706617,2.257685371,0
41.56710484,2.257718582,0
41.56713663,2.257742106,0
41.56716883,2.257764713,0
41.56721679,2.257799825,0
41.56727068,2.257826406,0
41.56732523,2.257851978,0
41.567364,2.257864184,0
41.56740421,2.257864251,0
41.56743645,2.257860012,0
41.56747144,2.257856246,0
41.56750131,2.257838415,0
41.5675503,2.257827136,0
41.56757804,2.257801958,0
41.56760759,2.257778736,0
41.56764471,2.2577432,0
41.56768226,2.257732078,0
41.56770319,2.257694476,0
41.56769883,2.257686851,0
41.56772907,2.25765953,0
41.56774752,2.257600278,0
41.56777609,2.257548445,0
41.56779555,2.257519155,0
41.56781321,2.257489133,0
41.56782758,2.257455696,0
41.5678445,2.257418599,0
41.56786192,2.257388503,0
41.56787735,2.257357168,0
41.56789001,2.257323664,0
41.567911,2.257291,0
41.56793058,2.257257476,0
41.56794552,2.257220057,0
41.56797048,2.257184447,0
41.56799249,2.257156886,0
41.56801402,2.257127898,0
41.56803796,2.257097465,0
41.56806408,2.257068609,0
41.5680969,2.257048588,0
41.56812593,2.257021956,0
41.56816084,2.256996679,0
41.56819742,2.256970395,0
41.56822364,2.256944183,0
41.56826154,2.256917667,0
41.56830847,2.256888405,0
41.56835449,2.256864031,0
41.56840482,2.256834216,0
41.5684465,2.256807065,0
41.56848361,2.256784036,0
41.56852586,2.256766816,0
41.56856427,2.256742316,0
41.56859897,2.256720575,0
41.56864368,2.256703211,0
41.56868591,2.256675325,0
41.56873065,2.256652491,0
41.56877079,2.256629298,0
41.56880716,2.256610254,0
41.56885204,2.256590595,0
41.56889511,2.256567437,0
41.56893065,2.256541727,0
41.56892729,2.256535642,0
41.56897644,2.256515915,0
41.56901675,2.256489064,0
41.56906022,2.25646538,0
41.56910196,2.256447126,0
41.56912878,2.256427327,0
41.56916718,2.256402415,0
41.56921249,2.256378936,0
41.56927765,2.256341192,0
41.56933178,2.25630595,0
41.56938151,2.25628606,0
41.56943311,2.256250176,0
41.56948252,2.256222224,0
41.56952222,2.256207314,0
41.56955888,2.256178438,0
41.56958784,2.256157514,0
41.56961677,2.256135733,0
41.56965149,2.256123332,0
41.56968516,2.256113129,0
41.56971353,2.256092257,0
41.56975092,2.256084124,0
41.56978386,2.256073989,0
41.56980761,2.2560547,0
41.56984161,2.256052686,0
41.56987326,2.256047224,0
41.56990514,2.256043175,0
41.56992942,2.256037391,0
41.5699629,2.256042274,0
41.56999325,2.256041612,0
41.57002565,2.256045523,0
41.5700497,2.256042229,0
41.57008434,2.25605835,0
41.5701088,2.256062425,0
41.57013291,2.256070532,0
41.57017317,2.256082506,0
41.57020067,2.25609217,0
41.57022588,2.256110315,0
41.57025458,2.256124657,0
41.57028272,2.256139547,0
41.57030375,2.256158128,0
41.57032876,2.256175135,0
41.57035439,2.256199086,0
41.57038626,2.256230502,0
41.5704138,2.256255794,0
41.57043476,2.256282742,0
41.57045823,2.256307192,0
41.57047673,2.256329492,0
41.57049443,2.256351481,0
41.57051213,2.256377461,0
41.57052749,2.256398448,0
41.57055307,2.256443101,0
41.57057347,2.256481659,0
41.57059465,2.256520194,0
41.57061207,2.256552818,0
41.57062652,2.256580757,0
41.57063668,2.256603177,0
41.5706464,2.256625723,0
41.57065728,2.256650865,0
41.57066821,2.256676155,0
41.57067699,2.256699232,0
41.5706858,2.256723978,0
41.57069485,2.256748739,0
41.57070353,2.256770155,0
41.57072067,2.256818449,0
41.57073948,2.256869771,0
41.57075747,2.256920772,0
41.57078013,2.256972603,0
41.5708001,2.257023299,0
41.57082039,2.25707621,0
41.57084075,2.257133544,0
41.57085685,2.257174381,0
41.57087723,2.257223539,0
41.57089246,2.25727026,0
41.57093334,2.257382026,0
41.57099315,2.25752901,0
41.57105557,2.257683582,0
41.57109997,2.257798571,0
41.57113446,2.257895727,0
41.5711608,2.25797213,0
41.57119771,2.258066769,0
41.57123406,2.258152584,0
41.57126645,2.258242591,0
41.5713032,2.258327562,0
41.57133653,2.258418621,0
41.57135399,2.25847223,0
41.5713955,2.258575427,0
41.57144422,2.258706733,0
41.57149105,2.258820886,0
41.57153612,2.258944877,0
41.57158367,2.259067726,0
41.57162399,2.259174358,0
41.57165792,2.259270517,0
41.57169079,2.259358776,0
41.57172437,2.259445438,0
41.57175421,2.259526673,0
41.57181172,2.259674586,0
41.5718666,2.25981333,0
41.5719145,2.259949385,0
41.57196582,2.260064972,0
41.57201631,2.260196611,0
41.57205431,2.260300791,0
41.57208959,2.260394109,0
