latitude,longitude,altitude (m)
45.61605328,9.280869055,0
45.61613268,9.280883618,0
45.61619635,9.280897571,0
45.61625577,9.280906256,0
45.61631827,9.280912434,0
45.61636987,9.280925622,0
45.61646224,9.280941133,0
45.61653556,9.280949878,0
45.61665022,9.280964567,0
45.61673139,9.280979711,0
45.61683101,9.280997682,0
45.61693389,9.281012037,0
45.61706861,9.281030563,0
45.61720735,9.281045906,0
45.6173946,9.281077744,0
45.61755679,9.281091945,0
45.61769658,9.281109302,0
45.61778991,9.281120968,0
45.61786218,9.281127928,0
45.61794713,9.281136327,0
45.61805969,9.281150872,0
45.6181993,9.281173434,0
45.61825949,9.281182927,0
45.61833195,9.281201021,0
45.6184456,9.281211267,0
45.61855107,9.281225344,0
45.61866225,9.281242754,0
45.61876898,9.281256508,0
45.6188633,9.281268089,0
45.61898945,9.281295519,0
45.61905912,9.281299224,0
45.61914684,9.281317923,0
45.61924554,9.281330848,0
45.61934272,9.281349821,0
45.61947684,9.28137544,0
45.61958132,9.281386717,0
45.61973237,9.281397536,0
45.61988101,9.281422832,0
45.62002791,9.281438829,0
45.62012459,9.281456251,0
45.62019975,9.281470561,0
45.62028261,9.281479818,0
45.6203723,9.281486441,0
45.62048236,9.281479727,0
45.62057627,9.281484434,0
45.6207103,9.281508392,0
45.62083579,9.28152076,0
45.62109559,9.281551184,0
45.62126027,9.281569809,0
45.62140436,9.28158649,0
45.62153434,9.281599836,0
45.62167818,9.281616736,0
45.62180529,9.281626927,0
45.62190888,9.281643898,0
45.62196458,9.28163761,0
45.62214326,9.281668987,0
45.62221456,9.281679803,0
45.62227514,9.281679467,0
45.62235628,9.281693239,0
45.62240938,9.281698626,0
45.6224607,9.281705869,0
45.62251591,9.281713691,0
45.62258123,9.281720659,0
45.62264534,9.281728186,0
45.62271567,9.28174065,0
45.62277139,9.28174288,0
45.62282183,9.281752109,0
45.62286359,9.281761247,0
45.62290244,9.281765287,0
45.62293518,9.28176781,0
45.62298655,9.281771636,0
45.62304211,9.281781885,0
45.62309589,9.281785221,0
45.62314398,9.281793526,0
45.62322049,9.281805993,0
45.62326928,9.281811355,0
45.62332482,9.281820845,0
45.62338194,9.281829187,0
45.62343502,9.281835041,0
45.62347734,9.281836908,0
45.62352218,9.281846499,0
45.62355984,9.281854557,0
45.62360729,9.281860601,0
45.62365599,9.281865255,0
45.62368907,9.281866301,0
45.62373454,9.281874489,0
45.62376958,9.281878568,0
45.62382344,9.281886861,0
45.62387356,9.281890987,0
45.62392478,9.281896485,0
45.62396918,9.281896835,0
45.62403001,9.281911874,0
45.62406812,9.281913172,0
45.62410801,9.281917749,0
45.62413954,9.281924058,0
45.62416635,9.281927235,0
45.62419237,9.281929956,0
45.6242183,9.281933662,0
45.62424934,9.281935194,0
45.62428473,9.28193841,0
45.62432605,9.281943823,0
45.6243759,9.281949626,0
45.6244147,9.281961459,0
45.62445431,9.281970953,0
45.6244778,9.281984564,0
45.62449998,9.282008103,0
45.62451424,9.282032094,0
45.62452292,9.282060627,0
45.62452763,9.28208375,0
45.62452638,9.282103541,0
45.6245246,9.282122376,0
45.62452367,9.282144608,0
45.62452115,9.282163744,0
45.62451902,9.282183793,0
45.62451599,9.282202583,0
45.62451728,9.282222636,0
45.62451767,9.282245489,0
45.62451342,9.282262657,0
45.62451377,9.28227998,0
45.62451494,9.282302512,0
45.62451519,9.282322239,0
45.62451738,9.28234559,0
45.62452278,9.282368029,0
45.62452716,9.282390356,0
45.62453487,9.282411961,0
45.62454474,9.28243044,0
45.62455602,9.282451958,0
45.62456953,9.282469114,0
45.62458448,9.282484677,0
45.62460157,9.282503087,0
45.62462044,9.282520009,0
45.62464654,9.282532331,0
45.62467122,9.282543124,0
45.62468893,9.282543744,0
45.62470419,9.282541141,0
45.6247204,9.282541153,0
45.62474068,9.282536988,0
45.62476049,9.282530255,0
45.62478636,9.282524403,0
45.62481299,9.282510298,0
45.62483575,9.282501406,0
45.6248643,9.282493053,0
45.62489516,9.282480239,0
45.62491423,9.282473019,0
45.6249426,9.282462599,0
45.62496536,9.282458427,0
45.62498906,9.282447631,0
45.6250135,9.282440465,0
45.62503788,9.282433637,0
45.62505995,9.282423993,0
45.6250842,9.282414115,0
45.62510992,9.282402831,0
45.62514187,9.282390552,0
45.62516901,9.282381074,0
45.62520303,9.282369493,0
45.62523622,9.28235588,0
45.62527922,9.282342024,0
45.62531991,9.282326876,0
45.62535012,9.282313299,0
45.62538484,9.28229884,0
45.62541551,9.282287972,0
45.62545293,9.2822716,0
45.62549789,9.282261206,0
45.62553385,9.282244572,0
45.62557906,9.282229664,0
45.62562345,9.282217195,0
45.62566339,9.282203636,0
45.62570764,9.282193183,0
45.62575901,9.282182131,0
45.62580326,9.282171578,0
45.6258495,9.282166093,0
45.6259284,9.282158654,0
45.62597523,9.282148726,0
45.62602227,9.282148439,0
45.62606205,9.282146363,0
45.62610585,9.282148248,0
45.62616364,9.282143786,0
45.6262136,9.282148545,0
45.62627258,9.282152378,0
45.62632387,9.282157533,0
45.62637378,9.282161245,0
45.62641827,9.282166764,0
45.62646622,9.282172512,0
45.62650931,9.28217818,0
45.62655081,9.282180172,0
45.62658826,9.28218574,0
45.62662298,9.282188264,0
45.62667056,9.282197015,0
45.62671833,9.282200705,0
45.62676623,9.282206696,0
45.62681251,9.282213918,0
45.62687194,9.282217537,0
45.62692407,9.282227448,0
45.6269753,9.282232801,0
45.62703093,9.282240926,0
45.62709783,9.282249047,0
45.62715947,9.282254622,0
45.62720317,9.282261636,0
45.62725715,9.282269673,0
45.62731711,9.28227707,0
45.62741052,9.282288858,0
45.62748649,9.282299698,0
45.62754704,9.28231277,0
45.62760009,9.282325962,0
45.627661,9.282341854,0
45.62771755,9.282363201,0
45.62778331,9.282385727,0
45.62783083,9.282403352,0
45.62788339,9.282429358,0
45.62794054,9.282457442,0
45.62798567,9.282478811,0
45.62802271,9.282500269,0
45.62806444,9.282524298,0
45.62811239,9.282541696,0
45.62815154,9.282572917,0
45.62817936,9.282590151,0
45.62820814,9.282611304,0
45.62825066,9.282640776,0
45.62829103,9.282667843,0
45.62833529,9.282699901,0
45.62838416,9.282739307,0
45.62843225,9.282780352,0
45.628489,9.28282631,0
45.6285438,9.282876569,0
45.62858442,9.28292276,0
45.6286329,9.282970517,0
45.62867695,9.283014562,0
45.62871993,9.283060971,0
45.62876801,9.283122462,0
45.62882081,9.283175603,0
45.62886918,9.283253023,0
45.62892184,9.283319066,0
45.62897391,9.283391309,0
45.62902262,9.283469873,0
45.6290716,9.283544146,0
45.62911415,9.283607347,0
45.62914788,9.283683679,0
45.62918888,9.28374095,0
45.62921106,9.283784812,0
45.6292318,9.283825854,0
45.62924913,9.283861503,0
45.62927221,9.283899583,0
45.62929044,9.283942782,0
45.62930633,9.283975738,0
45.62932274,9.284016527,0
45.62934398,9.28405741,0
45.62936051,9.284098759,0
45.62937976,9.284142419,0
45.62939662,9.284186027,0
45.62941731,9.284229477,0
45.62943437,9.284274892,0
45.6294507,9.28431819,0
45.62946973,9.28436094,0
45.62949135,9.284411892,0
45.62951688,9.284491825,0
45.62953783,9.284544484,0
45.62955721,9.284607424,0
45.62957698,9.284669673,0
45.62960762,9.284762336,0
45.62962234,9.284822584,0
45.62964147,9.284880216,0
45.62965359,9.284934263,0
45.6296657,9.284981269,0
45.62968186,9.285032002,0
45.62969194,9.285078287,0
45.62971301,9.28516015,0
45.62973749,9.285280315,0
45.62975075,9.2853313,0
45.62976222,9.285394487,0
45.62977497,9.285459812,0
45.62978917,9.285527319,0
45.62979987,9.285606263,0
45.6298133,9.285687158,0
45.62982633,9.285772437,0
45.62983373,9.285842571,0
45.62984355,9.285926743,0
45.62985293,9.286002217,0
45.62985933,9.286079297,0
45.62986835,9.286158867,0
45.62987574,9.286241429,0
45.62988091,9.286316862,0
45.62988723,9.286385749,0
45.62988931,9.286458946,0
45.62989433,9.286538022,0
45.62990093,9.286618334,0
45.62990801,9.286694698,0
45.62991114,9.286760763,0
45.6299177,9.286819342,0
45.62991408,9.286874923,0
45.62992127,9.286967237,0
45.62992564,9.287047894,0
45.62993001,9.287123774,0
45.62993413,9.287202553,0
45.62994465,9.287344858,0
45.62994935,9.287473808,0
45.62995563,9.287561222,0
45.62996067,9.287676743,0
45.62996773,9.287805659,0
45.62997472,9.287920575,0
45.62998817,9.288059309,0
45.62998791,9.288162896,0
45.6299971,9.288278227,0
45.63000383,9.288365657,0
45.63000579,9.288438614,0
45.63001484,9.288589614,0
45.63001792,9.288669515,0
45.63002304,9.288754664,0
45.63002988,9.288832384,0
45.63003138,9.288899987,0
45.63003313,9.288971028,0
45.63003731,9.289038064,0
45.63004092,9.289129824,0
45.63004712,9.28922187,0
45.63005345,9.289334945,0
45.63005653,9.289416144,0
45.63005723,9.289485672,0
45.63006126,9.289584776,0
45.63006603,9.289668702,0
45.63006773,9.289730908,0
45.63007137,9.289811689,0
45.63007138,9.289887661,0
45.63007564,9.289968991,0
45.6300767,9.29004998,0
45.63008382,9.290123126,0
45.63008653,9.290222843,0
45.63008781,9.290311922,0
45.63009212,9.290388396,0
45.6300944,9.290445602,0
45.63009811,9.290510575,0
45.63009843,9.290571586,0
45.63009794,9.290644298,0
45.63010264,9.290686349,0
45.63010587,9.290735301,0
45.63010947,9.290774023,0
45.63010636,9.29081679,0
45.63010725,9.290860485,0
45.63010858,9.290902279,0
45.63011228,9.290941952,0
45.63011303,9.290990138,0
45.63011314,9.291048893,0
45.63011524,9.291102928,0
45.63011972,9.29114622,0
45.63012533,9.291182587,0
45.63012555,9.291216013,0
45.63012853,9.291240659,0
45.63013059,9.291276331,0
45.63013166,9.291311627,0
45.63013742,9.291345685,0
45.63014226,9.29136968,0
45.63014562,9.291386675,0
45.63014974,9.29140745,0
45.63015606,9.291423831,0
45.63015995,9.291438741,0
45.63016699,9.291452968,0
45.63017538,9.291466644,0
45.63018308,9.291478674,0
45.6301944,9.291492384,0
45.63020528,9.29150286,0
45.63021836,9.291511239,0
45.63023267,9.291522322,0
45.63024738,9.291528771,0
45.63026201,9.291536601,0
45.63027748,9.291542431,0
45.63029352,9.291551603,0
45.63031244,9.291560968,0
45.63033495,9.291568698,0
45.63035772,9.291581495,0
45.63038397,9.291594765,0
45.63040864,9.291605373,0
45.63042701,9.291611548,0
45.63044247,9.291623436,0
45.63045436,9.291641252,0
45.63046537,9.291653616,0
45.63047908,9.291668707,0
45.63049132,9.291686074,0
45.63050419,9.291703679,0
45.63051511,9.291725799,0
45.63052401,9.291742006,0
45.63052968,9.291764581,0
45.63053285,9.291794168,0
45.63053184,9.291823603,0
45.63053757,9.291855862,0
45.63054233,9.291889008,0
45.63054777,9.291926103,0
45.63055443,9.29199726,0
45.63056554,9.292059128,0
45.63057552,9.292131274,0
45.63058702,9.292207231,0
45.63060292,9.292288702,0
45.63060963,9.292378678,0
45.63062558,9.292430706,0
45.63063663,9.292497478,0
45.63065256,9.292579901,0
45.63066833,9.2926566,0
45.63068796,9.292739062,0
45.63070166,9.292806232,0
45.63072082,9.292881587,0
45.63073933,9.292956572,0
45.63075341,9.293014957,0
45.63076871,9.293088818,0
45.63079009,9.293180328,0
45.63081277,9.293282819,0
45.63083235,9.293368017,0
45.63085215,9.293454897,0
45.63087672,9.293554443,0
45.63089682,9.293642314,0
45.63092022,9.293740185,0
45.63093864,9.293813499,0
45.63095689,9.293893658,0
45.63097222,9.293955386,0
45.6309913,9.2940294,0
45.63100478,9.294097156,0
45.63101912,9.294160225,0
45.63104009,9.294247414,0
45.63106114,9.294352924,0
45.63108149,9.294456953,0
45.63110106,9.294535246,0
45.63112914,9.294631727,0
45.63115328,9.294737408,0
45.63117595,9.29482686,0
45.63119766,9.294914661,0
45.63120501,9.29499469,0
45.631227,9.295090001,0
45.63124833,9.295184024,0
45.63127212,9.295235804,0
45.63127779,9.295259777,0
45.63128421,9.295285967,0
45.63128904,9.295313786,0
45.63129263,9.295339993,0
45.63129966,9.295369721,0
45.63130642,9.295399267,0
45.63131002,9.295434908,0
45.63131617,9.295465434,0
45.63132052,9.295499882,0
45.63132262,9.295530321,0
45.63132331,9.295565239,0
45.63132473,9.295597467,0
45.63132546,9.295632791,0
45.63132465,9.295662149,0
45.63132215,9.295685242,0
45.63131885,9.295711781,0
45.63131873,9.295739043,0
45.63131783,9.295762007,0
45.63131319,9.295786589,0
45.63131013,9.295811313,0
45.63129647,9.295832027,0
45.63130049,9.295877198,0
45.63129498,9.295906129,0
45.63129116,9.295932379,0
45.6312827,9.295964077,0
45.63127247,9.295995744,0
45.63125186,9.296059105,0
45.63123631,9.296092999,0
45.63122513,9.296117675,0
45.63121504,9.296144086,0
45.63120428,9.296165366,0
45.63119313,9.296191319,0
45.6311742,9.296212366,0
45.63115893,9.296240295,0
45.63109818,9.296318564,0
45.63108745,9.296331889,0
45.63107709,9.296343318,0
45.63106137,9.296361578,0
45.63104614,9.296376597,0
45.63103214,9.296392087,0
45.63101561,9.296408305,0
45.63098748,9.296429522,0
45.63096446,9.296448643,0
45.63093961,9.296465937,0
45.63091415,9.296479634,0
45.63088348,9.296493203,0
45.63085501,9.296502164,0
45.63083075,9.296509325,0
45.63080615,9.29651775,0
45.63077944,9.296523673,0
45.63076006,9.296526888,0
45.63074052,9.296527653,0
45.63073023,9.296529766,0
45.63066361,9.296538924,0
45.63058574,9.296549367,0
45.63051006,9.296563825,0
45.63043649,9.296569905,0
45.63037744,9.296578466,0
45.63032708,9.296585017,0
45.63026279,9.296591365,0
45.63021603,9.296596332,0
45.63017257,9.296602395,0
45.63012207,9.296608087,0
45.63007737,9.296615754,0
45.63004035,9.296619888,0
45.63000247,9.296624576,0
45.62997152,9.296629104,0
45.6299139,9.296636423,0
45.62985662,9.296641849,0
45.62980049,9.296652561,0
45.62975747,9.296656344,0
45.62971312,9.296661529,0
45.62966387,9.296669071,0
45.6296264,9.296674465,0
45.62958666,9.296678918,0
45.62955719,9.296683227,0
45.62952937,9.296685772,0
45.62928348,9.296714999,0
45.6292357,9.296722906,0
45.62919806,9.296728673,0
45.62915461,9.296734515,0
45.62911391,9.296740659,0
45.62907668,9.296746535,0
45.6290028,9.296754495,0
45.62892798,9.296764729,0
45.62886159,9.296772698,0
45.62882714,9.296777432,0
45.62878832,9.296782725,0
45.62875573,9.296787169,0
45.62872797,9.296791963,0
45.62870299,9.296793509,0
45.62868127,9.296797434,0
45.62866058,9.296797591,0
45.62863674,9.296794806,0
45.62861176,9.296791579,0
45.62858654,9.296788816,0
45.62856792,9.296784495,0
45.62854514,9.296780566,0
45.62852221,9.296769533,0
45.62849727,9.296754746,0
45.62847763,9.296737655,0
45.62845853,9.296721121,0
45.62844365,9.296707687,0
45.62843355,9.296693486,0
45.62842258,9.296682173,0
45.62841245,9.296666067,0
45.62840226,9.296647939,0
45.62839571,9.296630498,0
45.62838814,9.296618247,0
45.62838096,9.29660334,0
45.62837598,9.296593408,0
45.62836881,9.296584689,0
45.62836135,9.296568061,0
45.62834986,9.296539614,0
45.62833461,9.296510256,0
45.62832229,9.296476683,0
45.62831228,9.296448516,0
45.62830168,9.296417474,0
45.62828985,9.29639492,0
45.62827573,9.296367127,0
45.62826782,9.296332339,0
45.62825319,9.296296527,0
45.62823923,9.296261888,0
45.6282269,9.296228232,0
45.62821484,9.296197183,0
45.62820401,9.296164542,0
45.62818998,9.29613236,0
45.62816752,9.296077086,0
45.62813984,9.296010868,0
45.62811821,9.295947818,0
45.62809318,9.295896384,0
45.62807033,9.295833387,0
45.62804734,9.29577195,0
45.62802375,9.295706932,0
45.62800184,9.295663179,0
45.62797664,9.295595454,0
45.62792763,9.295467719,0
45.62788116,9.295349833,0
45.62784173,9.295242946,0
45.62779975,9.295140608,0
45.62776976,9.295060004,0
45.62773739,9.294976158,0
45.62771002,9.294906228,0
45.6276805,9.294829617,0
45.62765381,9.294761279,0
45.62763383,9.294705222,0
45.6275883,9.294591513,0
45.62754523,9.294480195,0
45.62751744,9.294410315,0
45.62736146,9.294010513,0
45.62731793,9.29390079,0
45.62729083,9.293831361,0
45.62723987,9.293693597,0
45.62719848,9.293594022,0
45.62716632,9.293510427,0
45.62709561,9.293321846,0
45.62703008,9.29315988,0
45.62697502,9.293020539,0
45.62693689,9.292923999,0
45.62687692,9.292775431,0
45.62683284,9.292677278,0
45.62674091,9.292473829,0
45.62665775,9.292301005,0
45.6266041,9.292189934,0
45.62655074,9.292087464,0
45.62650541,9.292009538,0
45.62645851,9.291925017,0
45.62641185,9.291841684,0
45.62635029,9.291735712,0
45.62629929,9.291654719,0
45.62625983,9.291591893,0
45.62622186,9.29153011,0
45.62617698,9.291452937,0
45.6261557,9.291416982,0
45.62612372,9.291370049,0
45.6260962,9.291323126,0
45.62607413,9.291288355,0
45.626034,9.291220466,0
45.62601553,9.291189148,0
45.62599267,9.291158427,0
45.62597452,9.291126993,0
45.62594923,9.291081979,0
45.62592643,9.291045321,0
45.62590358,9.291007323,0
45.6258846,9.290977047,0
45.62586605,9.290949169,0
45.62583525,9.290896423,0
45.62577401,9.290795918,0
45.6257005,9.290676951,0
45.62564166,9.290579046,0
45.62560857,9.290525158,0
45.62558393,9.290486482,0
45.62555688,9.290441862,0
45.62552833,9.290394096,0
45.62547389,9.290306954,0
45.62543157,9.290238954,0
45.62540501,9.29019352,0
45.62536699,9.290131754,0
45.62533951,9.290086772,0
45.62527756,9.289988543,0
45.62521377,9.289877039,0
45.62514183,9.289763949,0
45.62508949,9.289680986,0
45.62502976,9.289582789,0
45.62497443,9.289492062,0
45.62493401,9.289426118,0
45.62491323,9.289392603,0
45.62472277,9.289085048,0
45.62466935,9.288991926,0
45.62462549,9.288921538,0
45.62455347,9.288803475,0
45.62449528,9.288710302,0
45.62444682,9.288629355,0
45.62438583,9.28853104,0
45.62433304,9.288448129,0
45.62420969,9.288240967,0
45.62415666,9.288158054,0
45.62399433,9.287894322,0
45.62387668,9.287702413,0
45.62378882,9.287559495,0
45.62369988,9.287411209,0
45.62364831,9.287332367,0
45.62354294,9.287153815,0
45.62348102,9.287058493,0
45.62342171,9.286961424,0
45.623371,9.286878875,0
45.62333065,9.286809802,0
45.62329248,9.2867452,0
45.62325646,9.286690903,0
45.62319743,9.286586762,0
45.62314911,9.286509163,0
45.62312193,9.286460837,0
45.62310103,9.286426063,0
45.62308152,9.286395018,0
45.62306737,9.28637484,0
45.62305149,9.286346258,0
45.62303412,9.286320076,0
45.62301882,9.286296273,0
45.62300487,9.286273505,0
45.62299191,9.286250079,0
45.6229792,9.286231994,0
45.62297007,9.28621588,0
45.62296184,9.286199661,0
45.62295324,9.286183556,0
45.62294477,9.286170033,0
45.62292961,9.286147085,0
45.62291606,9.286122588,0
45.62289881,9.286098861,0
45.62288743,9.286081153,0
45.62287782,9.286066022,0
45.62286835,9.286051702,0
45.6228592,9.286037081,0
45.62284956,9.286021889,0
45.62283799,9.286003804,0
45.62282695,9.285984309,0
45.62281061,9.285959981,0
45.62279672,9.285939335,0
45.62278252,9.285919109,0
45.62276967,9.285905883,0
45.62276164,9.285893029,0
45.62274916,9.285880783,0
45.62273937,9.28586993,0
45.62272893,9.285862893,0
45.62271913,9.285852838,0
45.62270818,9.285844125,0
45.62269479,9.285837958,0
45.62268133,9.285830551,0
45.62266775,9.285825997,0
45.62265107,9.285821976,0
45.62263217,9.285818662,0
45.62261647,9.285817335,0
45.62259989,9.285816964,0
45.62258104,9.285817283,0
45.62256545,9.285818496,0
45.62255322,9.285819113,0
45.62254024,9.285821354,0
45.62252978,9.285820794,0
45.62251497,9.285822369,0
45.62249883,9.285823439,0
45.62248,9.285825488,0
45.62246335,9.285828897,0
45.62244729,9.285830549,0
45.62243381,9.285830816,0
45.62242176,9.285829485,0
45.62241085,9.285829698,0
45.6223964,9.285832252,0
45.6223835,9.285834769,0
45.62236484,9.285839757,0
45.62234403,9.285844394,0
45.62232706,9.285847615,0
45.62230804,9.285850788,0
45.62229091,9.285854199,0
45.62227245,9.285857042,0
45.62225616,9.285859648,0
45.62223913,9.285861739,0
45.62222067,9.285862983,0
45.62220139,9.285864892,0
45.6221839,9.285865226,0
45.62216871,9.285865865,0
45.62215496,9.285865131,0
45.62214165,9.285865706,0
45.62212367,9.285865392,0
45.6221054,9.285864008,0
45.62208443,9.285861118,0
45.62206905,9.28585982,0
45.62205454,9.285858149,0
45.62203682,9.285854681,0
45.6220148,9.285850767,0
45.62199642,9.285847643,0
45.6219785,9.285843498,0
45.62196525,9.285839787,0
45.62194836,9.285835347,0
45.62192876,9.285828424,0
45.62191148,9.285822206,0
45.62189277,9.285813862,0
45.62187664,9.285806401,0
45.62186084,9.285800097,0
45.62184385,9.285790219,0
45.62182604,9.285781853,0
45.62181095,9.285773466,0
45.62179747,9.285765697,0
45.62178743,9.285759994,0
45.62177939,9.285753605,0
45.62176891,9.285747064,0
45.62176356,9.28574359,0
45.62175424,9.285737913,0
45.62174534,9.28573157,0
45.62173704,9.285725237,0
45.62172994,9.285719467,0
45.62172035,9.28571261,0
45.62171244,9.285706028,0
45.62170197,9.285699829,0
45.62169546,9.285695672,0
45.62168926,9.285688908,0
45.62168158,9.285684112,0
45.62167165,9.28567647,0
45.62166495,9.285671224,0
45.62165765,9.285663528,0
45.62165291,9.285658572,0
45.62164267,9.285650481,0
45.62163393,9.285641768,0
45.62162737,9.285634167,0
45.62162294,9.285630303,0
45.62161456,9.285622354,0
45.62160816,9.285614543,0
45.62160038,9.285608052,0
45.62159247,9.285598105,0
45.62158569,9.285589402,0
45.62157882,9.285582652,0
45.62156968,9.285574868,0
45.62156416,9.285567007,0
45.62155605,9.285557135,0
45.62154983,9.285549018,0
45.6215447,9.285541796,0
45.62154007,9.285537391,0
45.62153475,9.285528749,0
45.62152703,9.285520545,0
45.62151937,9.285511553,0
45.62151322,9.285502617,0
45.62150736,9.285494778,0
45.62150086,9.285484107,0
45.62149357,9.285474376,0
45.62148684,9.285465004,0
45.62147876,9.285453255,0
45.62147407,9.285444738,0
45.62146678,9.28543501,0
45.62146109,9.285424069,0
45.62145469,9.285415205,0
45.62145003,9.285406463,0
45.62144472,9.285395893,0
45.62144178,9.285387945,0
45.62143631,9.285377409,0
45.62143097,9.285366128,0
45.62142457,9.285358352,0
45.62141616,9.285343804,0
45.62141031,9.285332701,0
45.62139819,9.285309746,0
45.62138993,9.285291389,0
45.62138204,9.285275154,0
45.62137241,9.285257018,0
45.62136439,9.285239542,0
45.62135782,9.285225265,0
45.62134819,9.285207575,0
45.6213399,9.285187956,0
45.6213314,9.285174071,0
45.62132564,9.285163091,0
45.62131803,9.285152786,0
45.62131389,9.285141878,0
45.62130606,9.285131549,0
45.6213001,9.285123766,0
